CONTAINER_ID,RELEASE_ID,WBODY_ID,WBODY_TYPE,NEW_WATERSHED_CODE,WATERBODY_IDENTIFIER,GAZETTED_NAME,SPECIES_CODE,SPECIES_NAME,BROOD_YEAR,HATCHERY_CODE,HATCHERY_NAME,RELEASE_DATE,YEAR,MONTH,DAY,EGGS_IND,STRAIN_NAME,STRAIN_WBODY_ID,SOURCE_NAME,SOURCE_WBODY_ID,ORIGIN,LIFE_STAGE,LIFE_STAGE_CODE,MARK_DESCRIPTION,MARK_DESCRIPTION_CODE,RELEASED_QUANTITY,AVERAGE_WEIGHT,RELEASE_MECHANISM,RELEASE_MECHANISM_CODE,RELEASE_SITE_NAME,RELEASE_SITE_CODE,GENOTYPE_NAME,GENOTYPE_CODE,WATER_TEMPERATURE,PH_LEVEL,COMMENTS,WITNESSED_IND,AGENCY_NAME,AGENCY_CODE,WBODY_ALIASES,PRIMARY_REGION_CODE,PRIMARY_REGION_NAME
6975,23525,22322,S,110-599000-00000-00000-0000-0000-000-000-000-000-000-000,00000HARR,BIG SILVER CREEK,ST,Steelhead,1992,CHEH,Chehalis River Hatchery,1.99E+13,1992,7,15,N,HARRISON R,22041,HARRISON R,22041,Wild,Fry,FR,No Mark,NONE,11000,1,HELICOPTER,H,MAIN - CHEH,MAIN,Diploid,2N,0,,,N,"Federal",D,,2,Lower Mainland
6977,23503,22322,S,110-599000-00000-00000-0000-0000-000-000-000-000-000-000,00000HARR,BIG SILVER CREEK,ST,Steelhead,1993,FVH,FRASER VALLEY HATCHERY,1.99E+13,1993,9,24,N,HARRISON R,22041,HARRISON R,22041,Wild,Fry,FR,Right Maxillary,RM,2242,4.5,TRUCK,T,MAIN - FVH,MAIN,Diploid,2N,0,,,N,"FFSBC",F,,2,Lower Mainland
6976,23503,22322,S,110-599000-00000-00000-0000-0000-000-000-000-000-000-000,00000HARR,BIG SILVER CREEK,ST,Steelhead,1993,FVH,FRASER VALLEY HATCHERY,1.99E+13,1993,8,5,N,HARRISON R,22041,HARRISON R,22041,Wild,Fry,FR,Right Maxillary,RM,10285,1.9,TRUCK,T,MAIN - FVH,MAIN,Diploid,2N,14,,,N,"FFSBC",F,,2,Lower Mainland
6986,23503,22322,S,110-599000-00000-00000-0000-0000-000-000-000-000-000-000,00000HARR,BIG SILVER CREEK,ST,Steelhead,1999,FVH,FRASER VALLEY HATCHERY,2.00E+13,1999,8,17,N,HARRISON R,22041,HARRISON R,22041,Wild,Fry,FR,Left Maxillary,LM,9790,4.4,TRUCK,T,MAIN - FVH,MAIN,Diploid,2N,10,,,N,"FFSBC",F,,2,Lower Mainland
6987,23499,22322,S,110-599000-00000-00000-0000-0000-000-000-000-000-000-000,00000HARR,BIG SILVER CREEK,ST,Steelhead,2000,FVH,FRASER VALLEY HATCHERY,2.00E+13,2000,8,24,N,BIG SILVER CREEK,22322,BIG SILVER CREEK,22322,Wild,Fry,FR,Right Maxillary,RM,7506,9.5,TRUCK,T,RESEARCH AREA - FVH,R&D,Diploid,2N,14,,,N,"FFSBC",F,,2,Lower Mainland
6980,23499,22322,S,110-599000-00000-00000-0000-0000-000-000-000-000-000-000,00000HARR,BIG SILVER CREEK,ST,Steelhead,1996,FVH,FRASER VALLEY HATCHERY,2.00E+13,1996,8,19,N,HARRISON R,22041,HARRISON R,22041,Wild,Fry,FR,Right Ventral,RV,6064,3.5,TRUCK,T,RESEARCH AREA - FVH,R&D,Diploid,2N,12.5,,,N,"FFSBC",F,,2,Lower Mainland
6981,23499,22322,S,110-599000-00000-00000-0000-0000-000-000-000-000-000-000,00000HARR,BIG SILVER CREEK,ST,Steelhead,1996,FVH,FRASER VALLEY HATCHERY,2.00E+13,1996,8,19,N,HARRISON R,22041,HARRISON R,22041,Wild,Fry,FR,Right Maxillary,RM,1714,4.1,TRUCK,T,RESEARCH AREA - FVH,R&D,Diploid,2N,12.5,,,N,"FFSBC",F,,2,Lower Mainland
6972,23525,22322,S,110-599000-00000-00000-0000-0000-000-000-000-000-000-000,00000HARR,BIG SILVER CREEK,ST,Steelhead,1991,CHEH,Chehalis River Hatchery,1.99E+13,1991,8,9,N,CHEHALIS R,22066,CHEHALIS R,22066,Wild,Fry,FR,No Mark,NONE,1500,2,HELICOPTER,H,MAIN - CHEH,MAIN,Winter Run,WR,0,,,N,"Federal",D,,2,Lower Mainland
6973,23525,22322,S,110-599000-00000-00000-0000-0000-000-000-000-000-000-000,00000HARR,BIG SILVER CREEK,ST,Steelhead,1991,CHEH,Chehalis River Hatchery,1.99E+13,1991,8,9,N,CHEHALIS R,22066,CHEHALIS R,22066,Wild,Fry,FR,No Mark,NONE,11000,1.9,HELICOPTER,H,MAIN - CHEH,MAIN,Winter Run,WR,0,,,N,"Federal",D,,2,Lower Mainland
6988,23530,23130,S,119-425100-00000-00000-0000-0000-000-000-000-000-000-000,00000LILL,BIRKENHEAD RIVER,ST,Steelhead,1986,BIRK,Birkenhead River Hatchery,1.99E+13,1986,11,7,N,LILLOOET RIVER,22610,LILLOOET RIVER,22610,Wild,Fall Fry,FF,Right Maxillary,RM,7805,2.9,UNKNOWN,U,MAIN - BIRK,MAIN,Diploid,2N,0,,,N,"Federal",D,,2,Lower Mainland
6989,23530,23130,S,119-425100-00000-00000-0000-0000-000-000-000-000-000-000,00000LILL,BIRKENHEAD RIVER,ST,Steelhead,1987,BIRK,Birkenhead River Hatchery,1.99E+13,1987,11,17,N,BIRKENHEAD RIVER,23130,BIRKENHEAD RIVER,23130,Wild,Fall Fry,FF,Left Maxillary,LM,6553,2.1,UNKNOWN,U,MAIN - BIRK,MAIN,Diploid,2N,0,,,N,"Federal",D,,2,Lower Mainland
6990,23530,23130,S,119-425100-00000-00000-0000-0000-000-000-000-000-000-000,00000LILL,BIRKENHEAD RIVER,ST,Steelhead,1988,BIRK,Birkenhead River Hatchery,1.99E+13,1989,5,13,N,BIRKENHEAD RIVER,23130,BIRKENHEAD RIVER,23130,Wild,Smolt,SM,Right Maxillary,RM,16181,19,TRUCK,T,MAIN - BIRK,MAIN,Diploid,2N,0,,,N,"Federal",D,,2,Lower Mainland
6991,23530,23130,S,119-425100-00000-00000-0000-0000-000-000-000-000-000-000,00000LILL,BIRKENHEAD RIVER,ST,Steelhead,1989,BIRK,Birkenhead River Hatchery,1.99E+13,1990,7,11,N,BIRKENHEAD RIVER,23130,BIRKENHEAD RIVER,23130,Wild,Yearling,YE,Left Maxillary,LM,9174,26.1,TRUCK,T,MAIN - BIRK,MAIN,Diploid,2N,0,,,N,"Federal",D,,2,Lower Mainland
13297,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1983,LOH,LOON CREEK HATCHERY,1.98E+13,1984,5,23,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Smolt,SM,Coded Wire Tag,CWT,19180,40,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,9,,,N,"Province",P,,3,Thompson
13325,23437,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1986,SCH,SPIUS CREEK HATCHERY,1.99E+13,1986,9,4,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fall Fry,FF,No Mark,NONE,163000,1.1,UNKNOWN,U,MAIN - SCH,MAIN,Diploid,2N,0,,,N,"Contract",C,,3,Thompson
13326,23437,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1986,SCH,SPIUS CREEK HATCHERY,1.99E+13,1986,9,4,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fall Fry,FF,No Mark,NONE,117500,1.3,UNKNOWN,U,MAIN - SCH,MAIN,Diploid,2N,0,,,N,"Contract",C,,3,Thompson
13296,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1983,LOH,LOON CREEK HATCHERY,1.98E+13,1984,4,10,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Smolt,SM,Coded Wire Tag,CWT,31739,59,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,7,,,N,"Province",P,,3,Thompson
13271,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1980,LOH,LOON CREEK HATCHERY,1.98E+13,1981,5,8,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Smolt,SM,Coded Wire Tag,CWT,17080,45,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,10,,,N,"Province",P,,3,Thompson
13332,23437,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1989,SCH,SPIUS CREEK HATCHERY,1.99E+13,1989,9,22,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fall Fry,FF,Adipose,AD,144223,1.6,HELICOPTER,H,MAIN - SCH,MAIN,Diploid,2N,12.5,,,N,"Contract",C,,3,Thompson
13331,23437,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1989,SCH,SPIUS CREEK HATCHERY,1.99E+13,1989,9,21,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fall Fry,FF,Adipose,AD,12960,1.5,TRUCK,T,MAIN - SCH,MAIN,Diploid,2N,11.5,,,N,"Contract",C,,3,Thompson
13318,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1985,LOH,LOON CREEK HATCHERY,1.99E+13,1985,10,9,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fall Fry,FF,Left Maxillary,LM,5000,2.4,HELICOPTER,H,MAIN - LOH,MAIN,Diploid,2N,0,,,N,"Province",P,,3,Thompson
13319,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1985,LOH,LOON CREEK HATCHERY,1.99E+13,1986,3,24,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Smolt,SM,Coded Wire Tag,CWT,17500,31.2,HELICOPTER,H,MAIN - LOH,MAIN,Diploid,2N,0,,,N,"Province",P,,3,Thompson
13320,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1985,LOH,LOON CREEK HATCHERY,1.99E+13,1986,3,24,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Parr,PA,Adipose,AD,1300,14.6,HELICOPTER,H,MAIN - LOH,MAIN,Diploid,2N,0,,,N,"Province",P,,3,Thompson
13321,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1985,LOH,LOON CREEK HATCHERY,1.99E+13,1986,3,24,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Parr,PA,Coded Wire Tag,CWT,21990,14.9,HELICOPTER,H,MAIN - LOH,MAIN,Diploid,2N,0,,,N,"Province",P,,3,Thompson
13290,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1983,LOH,LOON CREEK HATCHERY,1.98E+13,1983,7,19,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fry,FR,No Mark,NONE,20000,0.3,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,13,,,N,"Province",P,,3,Thompson
13279,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1981,LOH,LOON CREEK HATCHERY,1.98E+13,1982,4,28,N,BONAPARTE/DEADMAN,,BONAPARTE/DEADMAN,,Wild,Parr,PA,No Mark,NONE,12400,11.4,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,8,,,N,"Province",P,,3,Thompson
13280,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1981,LOH,LOON CREEK HATCHERY,1.98E+13,1982,4,28,N,BONAPARTE/DEADMAN,,BONAPARTE/DEADMAN,,Wild,Parr,PA,Coded Wire Tag,CWT,900,15.6,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,8,,,N,"Province",P,,3,Thompson
13277,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1981,LOH,LOON CREEK HATCHERY,1.98E+13,1982,4,27,N,BONAPARTE/DEADMAN,,BONAPARTE/DEADMAN,,Wild,Parr,PA,Adipose,AD,1992,15.6,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,8,,,N,"Province",P,,3,Thompson
13278,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1981,LOH,LOON CREEK HATCHERY,1.98E+13,1982,4,27,N,BONAPARTE/DEADMAN,,BONAPARTE/DEADMAN,,Wild,Parr,PA,Coded Wire Tag,CWT,14608,15.8,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,8,,,N,"Province",P,,3,Thompson
13276,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1981,LOH,LOON CREEK HATCHERY,1.98E+13,1982,4,26,N,BONAPARTE/DEADMAN,,BONAPARTE/DEADMAN,,Wild,Smolt,SM,Coded Wire Tag,CWT,8000,27,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,10,,,N,"Province",P,,3,Thompson
13275,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1981,LOH,LOON CREEK HATCHERY,1.98E+13,1982,4,25,N,BONAPARTE/DEADMAN,,BONAPARTE/DEADMAN,,Wild,Smolt,SM,Coded Wire Tag,CWT,686,55.4,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,9,,,N,"Province",P,,3,Thompson
13308,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1984,LOH,LOON CREEK HATCHERY,1.98E+13,1984,10,5,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fry,FR,Left Maxillary,LM,12200,2.8,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,8,,,N,"Province",P,,3,Thompson
13313,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1984,LOH,LOON CREEK HATCHERY,1.99E+13,1985,4,17,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Smolt,SM,Coded Wire Tag,CWT,17095,31.2,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,0,,,N,"Province",P,,3,Thompson
13314,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1984,LOH,LOON CREEK HATCHERY,1.99E+13,1985,4,17,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Smolt,SM,Coded Wire Tag,CWT,7600,62.5,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,0,,,N,"Province",P,,3,Thompson
13315,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1984,LOH,LOON CREEK HATCHERY,1.99E+13,1985,4,17,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Smolt,SM,Coded Wire Tag,CWT,17095,22.7,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,0,,,N,"Province",P,,3,Thompson
13267,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1980,LOH,LOON CREEK HATCHERY,1.98E+13,1981,4,14,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Smolt,SM,Coded Wire Tag,CWT,2519,15.9,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,3,,,N,"Province",P,,3,Thompson
13266,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1980,LOH,LOON CREEK HATCHERY,1.98E+13,1981,4,13,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Smolt,SM,Coded Wire Tag,CWT,9000,16,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,3.5,,,N,"Province",P,,3,Thompson
13265,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1980,LOH,LOON CREEK HATCHERY,1.98E+13,1981,4,3,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Smolt,SM,Coded Wire Tag,CWT,10649,55,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,6.5,,,N,"Province",P,,3,Thompson
13306,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1984,LOH,LOON CREEK HATCHERY,1.98E+13,1984,7,28,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fry,FR,No Mark,NONE,24000,0.3,HELICOPTER,H,MAIN - LOH,MAIN,Diploid,2N,18,,,N,"Province",P,,3,Thompson
13307,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1984,LOH,LOON CREEK HATCHERY,1.98E+13,1984,7,28,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fry,FR,No Mark,NONE,32000,0.3,HELICOPTER,H,MAIN - LOH,MAIN,Diploid,2N,18,,,N,"Province",P,,3,Thompson
13304,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1984,LOH,LOON CREEK HATCHERY,1.98E+13,1984,7,19,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fry,FR,No Mark,NONE,2000,,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,18,,,N,"Province",P,,3,Thompson
13305,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1984,LOH,LOON CREEK HATCHERY,1.98E+13,1984,7,19,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fry,FR,No Mark,NONE,46000,0.2,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,18,,,N,"Province",P,,3,Thompson
13301,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1984,LOH,LOON CREEK HATCHERY,1.98E+13,1984,7,18,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fry,FR,No Mark,NONE,5000,0.2,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,18,,,N,"Province",P,,3,Thompson
13302,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1984,LOH,LOON CREEK HATCHERY,1.98E+13,1984,7,18,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fry,FR,No Mark,NONE,20000,0.2,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,18,,,N,"Province",P,,3,Thompson
13303,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1984,LOH,LOON CREEK HATCHERY,1.98E+13,1984,7,18,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fry,FR,No Mark,NONE,5000,0.2,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,18,,,N,"Province",P,,3,Thompson
13298,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1984,LOH,LOON CREEK HATCHERY,1.98E+13,1984,7,17,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fry,FR,No Mark,NONE,20000,0.6,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,18,,,N,"Province",P,,3,Thompson
13299,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1984,LOH,LOON CREEK HATCHERY,1.98E+13,1984,7,17,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fry,FR,No Mark,NONE,4000,0.3,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,18,,,N,"Province",P,,3,Thompson
13300,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1984,LOH,LOON CREEK HATCHERY,1.98E+13,1984,7,17,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fry,FR,No Mark,NONE,10000,0.2,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,18,,,N,"Province",P,,3,Thompson
13291,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1983,LOH,LOON CREEK HATCHERY,1.98E+13,1983,8,4,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fry,FR,No Mark,NONE,23930,0.3,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,23,,,N,"Province",P,,3,Thompson
13289,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1983,LOH,LOON CREEK HATCHERY,1.98E+13,1983,7,19,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fry,FR,No Mark,NONE,24000,0.3,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,13,,,N,"Province",P,,3,Thompson
13334,23437,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1991,SCH,SPIUS CREEK HATCHERY,1.99E+13,1991,10,9,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fry,FR,Adipose,AD,218000,2.6,HELICOPTER,H,MAIN - SCH,MAIN,Diploid,2N,8,,,N,"Contract",C,,3,Thompson
13333,23437,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1990,SCH,SPIUS CREEK HATCHERY,1.99E+13,1990,10,4,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fry,FR,Adipose,AD,154400,2,HELICOPTER,H,MAIN - SCH,MAIN,Diploid,2N,8,,,N,"Contract",C,,3,Thompson
13335,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1992,LOH,LOON CREEK HATCHERY,1.99E+13,1992,9,3,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fry,FR,Adipose,AD,102757,0.6,HELICOPTER,H,MAIN - LOH,MAIN,Diploid,2N,13,,,N,"Province",P,,3,Thompson
13288,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1982,LOH,LOON CREEK HATCHERY,1.98E+13,1983,4,25,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Smolt,SM,Coded Wire Tag,CWT,12513,71.5,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,0,,,N,"Province",P,,3,Thompson
13286,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1982,LOH,LOON CREEK HATCHERY,1.98E+13,1983,4,20,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Smolt,SM,Coded Wire Tag,CWT,19849,62.5,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,0,,,N,"Province",P,,3,Thompson
13287,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1982,LOH,LOON CREEK HATCHERY,1.98E+13,1983,4,20,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Smolt,SM,Coded Wire Tag,CWT,6560,76.8,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,0,,,N,"Province",P,,3,Thompson
13285,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1982,LOH,LOON CREEK HATCHERY,1.98E+13,1983,4,12,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Parr,PA,Coded Wire Tag,CWT,11682,12.4,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,0,,,N,"Province",P,,3,Thompson
13284,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1982,LOH,LOON CREEK HATCHERY,1.98E+13,1983,4,7,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Smolt,SM,Coded Wire Tag,CWT,800,62.5,TRUCK,T,MAIN - LOH,MAIN,Diploid,2N,0,,,N,"Province",P,,3,Thompson
13263,23503,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1979,FVH,FRASER VALLEY HATCHERY,1.98E+13,1979,11,14,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fry,FR,Coded Wire Tag,CWT,7300,6.8,TRUCK,T,MAIN - FVH,MAIN,Diploid,2N,0,,,N,"FFSBC",F,,3,Thompson
13264,23503,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1979,FVH,FRASER VALLEY HATCHERY,1.98E+13,1979,11,14,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fry,FR,Left Maxillary,LM,10900,4.9,TRUCK,T,MAIN - FVH,MAIN,Diploid,2N,0,,,N,"FFSBC",F,,3,Thompson
13316,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1985,LOH,LOON CREEK HATCHERY,1.99E+13,1985,8,19,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fall Fry,FF,No Mark,NONE,14475,0.5,HELICOPTER,H,MAIN - LOH,MAIN,Diploid,2N,0,,,N,"Province",P,,3,Thompson
13317,23473,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1985,LOH,LOON CREEK HATCHERY,1.99E+13,1985,8,19,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fall Fry,FF,No Mark,NONE,54060,0.6,HELICOPTER,H,MAIN - LOH,MAIN,Diploid,2N,0,,,N,"Province",P,,3,Thompson
13330,23437,26958,S,120-506800-00000-00000-0000-0000-000-000-000-000-000-000,00000BONP,BONAPARTE RIVER,ST,Steelhead,1988,SCH,SPIUS CREEK HATCHERY,1.99E+13,1988,9,27,N,DEADMAN RIVER,28879,DEADMAN RIVER,28879,Wild,Fall Fry,FF,Adipose,AD,181037,2.1,UNKNOWN,U,MAIN - SCH,MAIN,Diploid,2N,0,,,N,"Contract",C,,3,Thompson
