Region,Stream,Ecotype,Season,Responses,^Anglers,^Days,^Wild_Kept,^Wild_Rel,^Hatch_Kept,^Hatch_Rel,^Wild_Tot,^Hatch_Tot,^Kept_Tot,^Rel_Tot,^Catch_Tot,New WSC
1,HART CREEK,W,1999/2000,0,0,0,0,0,0,0,0,0,0,0,0,920-538600-00000-00000-0000-0000-000-000-000-000-000-000
1,HART CREEK,W,2000/2001,0,0,0,0,0,0,0,0,0,0,0,0,920-538600-00000-00000-0000-0000-000-000-000-000-000-000
1,HART CREEK,W,2001/2002,0,0,0,0,0,0,0,0,0,0,0,0,920-538600-00000-00000-0000-0000-000-000-000-000-000-000
1,HART CREEK,W,2002/2003,0,0,0,0,0,0,0,0,0,0,0,0,920-538600-00000-00000-0000-0000-000-000-000-000-000-000
1,HART CREEK,W,2003/2004,0,0,0,0,0,0,0,0,0,0,0,0,920-538600-00000-00000-0000-0000-000-000-000-000-000-000
1,HART CREEK,W,2004/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920-538600-00000-00000-0000-0000-000-000-000-000-000-000
1,HART CREEK,W,2005/2006,0,0,0,0,0,0,0,0,0,0,0,0,920-538600-00000-00000-0000-0000-000-000-000-000-000-000
1,HART CREEK,W,2006/2007,0,0,0,0,0,0,0,0,0,0,0,0,920-538600-00000-00000-0000-0000-000-000-000-000-000-000
1,HART CREEK,W,2007/2008,0,0,0,0,0,0,0,0,0,0,0,0,920-538600-00000-00000-0000-0000-000-000-000-000-000-000
1,HART CREEK,W,2008/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920-538600-00000-00000-0000-0000-000-000-000-000-000-000
1,HART CREEK,W,2009/2010,0,0,0,0,0,0,0,0,0,0,0,0,920-538600-00000-00000-0000-0000-000-000-000-000-000-000
1,HART CREEK,W,2010/2011,0,0,0,0,0,0,0,0,0,0,0,0,920-538600-00000-00000-0000-0000-000-000-000-000-000-000
1,HART CREEK,W,2011/2012,0,0,0,0,0,0,0,0,0,0,0,0,920-538600-00000-00000-0000-0000-000-000-000-000-000-000
1,HART CREEK,W,2012/2013,0,0,0,0,0,0,0,0,0,0,0,0,920-538600-00000-00000-0000-0000-000-000-000-000-000-000
1,HART CREEK,W,2013/2014,0,0,0,0,0,0,0,0,0,0,0,0,920-538600-00000-00000-0000-0000-000-000-000-000-000-000
1,HART CREEK,W,2014/2015,0,0,0,0,0,0,0,0,0,0,0,0,920-538600-00000-00000-0000-0000-000-000-000-000-000-000
1,HART CREEK,W,2015/2016,0,0,0,0,0,0,0,0,0,0,0,0,920-538600-00000-00000-0000-0000-000-000-000-000-000-000
1,HART CREEK,W,2016/2017,0,0,0,0,0,0,0,0,0,0,0,0,920-538600-00000-00000-0000-0000-000-000-000-000-000-000
1,HART CREEK,W,2017/2018,0,0,0,0,0,0,0,0,0,0,0,0,920-538600-00000-00000-0000-0000-000-000-000-000-000-000
1,HART CREEK,W,2018/2019,0,0,0,0,0,0,0,0,0,0,0,0,920-538600-00000-00000-0000-0000-000-000-000-000-000-000
1,HART CREEK,W,2019/2020,0,0,0,0,0,0,0,0,0,0,0,0,920-538600-00000-00000-0000-0000-000-000-000-000-000-000
1,HART CREEK,W,2020/2021,0,0,0,0,0,0,0,0,0,0,0,0,920-538600-00000-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1967/1968,UN,60,248,53,0,0,0,53,0,53,0,53,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1968/1969,UN,83,347,120,0,0,0,120,0,120,0,120,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1969/1970,UN,60,165,16,0,0,0,16,0,16,0,16,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1970/1971,UN,34,424,58,0,0,0,58,0,58,0,58,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1971/1972,UN,61,222,67,52,0,0,119,0,67,52,119,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1972/1973,UN,67,152,57,17,0,0,74,0,57,17,74,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1973/1974,UN,37,99,12,0,0,0,12,0,12,0,12,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1974/1975,UN,33,88,0,16,0,0,16,0,0,16,16,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1975/1976,UN,65,263,30,40,0,0,70,0,30,40,70,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1976/1977,UN,16,56,4,8,0,0,12,0,4,8,12,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1977/1978,UN,22,81,7,22,0,0,29,0,7,22,29,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1978/1979,UN,12,33,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1979/1980,UN,14,52,0,11,0,0,11,0,0,11,11,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1980/1981,UN,3,3,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1981/1982,UN,7,47,0,3,0,0,3,0,0,3,3,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1982/1983,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1983/1984,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1984/1985,1,3,3,3,3,0,0,6,0,3,3,6,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1985/1986,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1986/1987,1,4,12,0,12,0,0,12,0,0,12,12,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1987/1988,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1988/1989,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1989/1990,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1990/1991,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1991/1992,1,4,15,0,4,0,12,4,12,0,16,16,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1992/1993,2,7,11,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1993/1994,1,5,5,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1994/1995,2,6,9,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1995/1996,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1996/1997,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1997/1998,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1998/1999,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,1999/2000,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,2000/2001,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,2001/2002,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,2002/2003,1,4,8,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,2003/2004,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,2004/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,2005/2006,1,4,15,0,67,0,0,67,0,0,67,67,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,2006/2007,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,2007/2008,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,2008/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,2009/2010,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,2010/2011,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,2011/2012,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,2012/2013,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,2013/2014,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,2014/2015,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,2015/2016,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,2016/2017,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,2017/2018,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,2018/2019,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,2019/2020,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HASLAM CREEK,W,2020/2021,0,0,0,0,0,0,0,0,0,0,0,0,920-384400-11200-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1967/1968,UN,56,332,159,0,0,0,159,0,159,0,159,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1968/1969,UN,48,149,55,0,0,0,55,0,55,0,55,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1969/1970,UN,74,308,95,0,0,0,95,0,95,0,95,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1970/1971,UN,43,97,9,29,0,0,38,0,9,29,38,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1971/1972,UN,83,346,69,168,0,0,237,0,69,168,237,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1972/1973,UN,50,143,104,131,0,0,235,0,104,131,235,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1973/1974,UN,40,156,54,83,0,0,137,0,54,83,137,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1974/1975,UN,50,143,68,129,0,0,197,0,68,129,197,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1975/1976,UN,56,226,100,118,0,0,218,0,100,118,218,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1976/1977,UN,18,44,0,26,0,0,26,0,0,26,26,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1977/1978,UN,15,51,0,132,0,0,132,0,0,132,132,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1978/1979,UN,14,20,0,12,0,0,12,0,0,12,12,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1979/1980,UN,24,34,0,142,0,0,142,0,0,142,142,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1980/1981,UN,15,30,0,36,0,0,36,0,0,36,36,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1981/1982,UN,22,185,7,315,0,0,322,0,7,315,322,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1982/1983,15,52,364,0,450,0,4,450,4,0,454,454,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1983/1984,8,32,100,0,286,0,0,286,0,0,286,286,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1984/1985,8,27,79,0,250,0,0,250,0,0,250,250,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1985/1986,6,14,24,0,82,0,0,82,0,0,82,82,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1986/1987,6,21,34,0,27,0,0,27,0,0,27,27,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1987/1988,16,42,104,0,171,0,0,171,0,0,171,171,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1988/1989,10,40,162,0,138,0,4,138,4,0,142,142,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1989/1990,23,81,223,0,203,5,0,203,5,5,203,208,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1990/1991,10,33,88,0,117,0,4,117,4,0,121,121,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1991/1992,9,29,37,0,40,0,0,40,0,0,40,40,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1992/1993,12,41,134,0,220,0,45,220,45,0,265,265,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1993/1994,5,16,187,0,170,5,51,170,56,5,221,226,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1994/1995,12,36,109,0,151,0,0,151,0,0,151,151,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1995/1996,20,65,139,0,153,0,15,153,15,0,168,168,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1996/1997,22,82,255,0,322,0,0,322,0,0,322,322,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1997/1998,11,51,139,0,277,0,34,277,34,0,311,311,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1998/1999,19,66,136,0,217,0,0,217,0,0,217,217,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,1999/2000,29,107,174,0,161,0,0,161,0,0,161,161,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,2000/2001,27,95,236,0,339,0,0,339,0,0,339,339,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,2001/2002,28,87,295,0,248,0,0,248,0,0,248,248,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,2002/2003,18,67,341,0,392,0,0,392,0,0,392,392,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,2003/2004,25,77,234,0,101,0,0,101,0,0,101,101,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,2004/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,2005/2006,19,61,356,11,141,0,0,152,0,11,141,152,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,2006/2007,17,76,173,0,154,0,3,154,3,0,157,157,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,2007/2008,17,60,235,0,193,0,0,193,0,0,193,193,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,2008/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,2009/2010,14,50,293,0,135,0,0,135,0,0,135,135,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,2010/2011,20,65,261,0,183,0,23,183,23,0,205,205,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,2011/2012,16,56,276,0,258,0,0,258,0,0,258,258,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,2012/2013,19,76,302,0,330,0,0,330,0,0,330,330,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,2013/2014,10,38,181,0,141,0,0,141,0,0,141,141,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,2014/2015,18,87,387,0,308,0,0,308,0,0,308,308,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,2015/2016,5,23,160,0,96,0,0,96,0,0,96,96,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,2016/2017,7,24,46,0,39,0,0,39,0,0,39,39,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,2017/2018,7,27,138,0,189,0,0,189,0,0,189,189,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,2018/2019,10,45,186,0,163,0,5,163,5,0,168,168,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,2019/2020,16,75,189,0,139,0,0,139,0,0,139,139,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEBER RIVER,S,2020/2021,8,37,201,0,61,0,0,61,0,0,61,61,930-511600-24900-00000-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1967/1968,UN,16,57,78,0,0,0,78,0,78,0,78,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1968/1969,UN,9,9,4,0,0,0,4,0,4,0,4,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1969/1970,UN,16,82,5,0,0,0,5,0,5,0,5,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1970/1971,UN,9,19,9,4,0,0,13,0,9,4,13,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1971/1972,UN,15,52,22,15,0,0,37,0,22,15,37,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1972/1973,UN,24,56,17,17,0,0,34,0,17,17,34,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1973/1974,UN,28,70,53,8,0,0,61,0,53,8,61,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1974/1975,UN,20,51,13,13,0,0,26,0,13,13,26,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1975/1976,UN,15,40,5,0,0,0,5,0,5,0,5,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1976/1977,UN,4,8,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1977/1978,UN,7,11,0,3,0,0,3,0,0,3,3,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1978/1979,UN,8,16,4,0,0,0,4,0,4,0,4,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1979/1980,UN,6,9,0,10,0,0,10,0,0,10,10,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1980/1981,UN,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1981/1982,UN,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1982/1983,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1983/1984,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1984/1985,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1985/1986,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1986/1987,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1987/1988,1,4,133,0,22,0,13,22,13,0,35,35,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1988/1989,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1989/1990,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1990/1991,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1991/1992,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1992/1993,1,4,4,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1993/1994,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1994/1995,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1995/1996,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1996/1997,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1997/1998,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1998/1999,1,3,24,0,34,0,0,34,0,0,34,34,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,1999/2000,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,2000/2001,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,2001/2002,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,2002/2003,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,2003/2004,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,2004/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,2005/2006,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,2006/2007,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,2007/2008,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,2008/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,2009/2010,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,2010/2011,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,2011/2012,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,2012/2013,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,2013/2014,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,2014/2015,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,2015/2016,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,2016/2017,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,2017/2018,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,2018/2019,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,2019/2020,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HEMMINGSEN CREEK,S,2020/2021,0,0,0,0,0,0,0,0,0,0,0,0,930-053800-22100-34400-0000-0000-000-000-000-000-000-000
1,HIELLEN RIVER,W,1967/1968,UN,13,87,9,0,0,0,9,0,9,0,9,940-987200-00000-00000-0000-0000-000-000-000-000-000-000
1,HIELLEN RIVER,W,1968/1969,UN,16,68,9,0,0,0,9,0,9,0,9,940-987200-00000-00000-0000-0000-000-000-000-000-000-000
